index,subject,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,time,goldenrecordImages,expectedValue,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
2191,Proboscis Monkey,20.0,25.1,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Proboscis Monkey that is 12.0 years old.,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Proboscis%20monkey%20%28Nasalis%20larvatus%29%20male%20Labuk%20Bay.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Proboscis%20Monkey%20in%20Borneo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Proboscis%20Monkeys%20%28Nasalis%20larvatus%29%20female%20with%20young%20%2814130225406%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Proboscis Monkey'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of a Proboscis Monkey that is 12.0 years old.'? Is the correct temporal knowledge applied (i.e. 120 years old)? Just reply with 'yes' or 'no'.
2192,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is 1 month old,youth,Create,Create a photorealistic image of a Quokka that is one month old.,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quokka that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
2193,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a Quokka that is 11 years old.,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quokka that is 11 years old.'? Is the correct temporal knowledge applied (i.e. 11 years old)? Just reply with 'yes' or 'no'.
2194,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a Quokka that is 28 years old.,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quokka that is 28 years old.'? Is the correct temporal knowledge applied (i.e. 28 years old)? Just reply with 'yes' or 'no'.
2195,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Quokka that is 7.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quokka that is 7.0 years old.'? Is the correct temporal knowledge applied (i.e. 70 years old)? Just reply with 'yes' or 'no'.
2196,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a Quokka that is one month old.,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of a Quokka that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
2197,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a Quokka that is 11 years old.,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of a Quokka that is 11 years old.'? Is the correct temporal knowledge applied (i.e. 11 years old)? Just reply with 'yes' or 'no'.
2198,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a Quokka that is 28 years old.,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of a Quokka that is 28 years old.'? Is the correct temporal knowledge applied (i.e. 28 years old)? Just reply with 'yes' or 'no'.
2199,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Quokka that is 7.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of a Quokka that is 7.0 years old.'? Is the correct temporal knowledge applied (i.e. 70 years old)? Just reply with 'yes' or 'no'.
2200,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a Quokka that is one month old.,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of a Quokka that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
2201,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Quokka that is 11 years old.,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of a Quokka that is 11 years old.'? Is the correct temporal knowledge applied (i.e. 11 years old)? Just reply with 'yes' or 'no'.
2202,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a Quokka that is 28 years old.,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of a Quokka that is 28 years old.'? Is the correct temporal knowledge applied (i.e. 28 years old)? Just reply with 'yes' or 'no'.
2203,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Quokka that is 7.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of a Quokka that is 7.0 years old.'? Is the correct temporal knowledge applied (i.e. 70 years old)? Just reply with 'yes' or 'no'.
2204,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a Quokka that is one month old.,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of a Quokka that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
2205,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a Quokka that is 11 years old.,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of a Quokka that is 11 years old.'? Is the correct temporal knowledge applied (i.e. 11 years old)? Just reply with 'yes' or 'no'.
2206,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Quokka that is 28 years old.,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of a Quokka that is 28 years old.'? Is the correct temporal knowledge applied (i.e. 28 years old)? Just reply with 'yes' or 'no'.
2207,Quokka,10.0,13.8,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Quokka that is 7.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Quokka'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of a Quokka that is 7.0 years old.'? Is the correct temporal knowledge applied (i.e. 70 years old)? Just reply with 'yes' or 'no'.
2208,Quoll,5.0,6.8,(imperative) a photorealistic image of (name) that is 1 month old,youth,Create,Create a photorealistic image of a Quoll that is one month old.,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Quoll'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quoll that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
2209,Quoll,5.0,6.8,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a Quoll that is 6 years old.,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Quoll'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quoll that is 6 years old.'? Is the correct temporal knowledge applied (i.e. 6 years old)? Just reply with 'yes' or 'no'.
2210,Quoll,5.0,6.8,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a Quoll that is 14 years old.,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Quoll'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of a Quoll that is 14 years old.'? Is the correct temporal knowledge applied (i.e. 14 years old)? Just reply with 'yes' or 'no'.
