index,subject,DemolitionDate,goldenrecordImages,promptcategory,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,prompt,Imperative,PromptTemplate,difficulty,currentState,expectedValue,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
1073,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Create a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1074,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Create a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1075,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Create a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1076,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Give me a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1077,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Give me a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1078,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Give me a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1079,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Give me a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1080,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Generate a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1081,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Generate a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1082,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Generate a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1083,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Generate a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1084,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Produce a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Všesportovní stadion in Czech Republic on 10/24/1993'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1085,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,before,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Produce a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Všesportovní stadion in Czech Republic before 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1086,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,random after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Produce a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Všesportovní stadion in Czech Republic on 6/13/2022'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
1087,Všesportovní stadion,01/01/2021,http://commons.wikimedia.org/wiki/Special:FilePath/Fotbalov%C3%BD%20stadion%20v%20Hradci%20Kr%C3%A1lov%C3%A9.jpg,after,Point(15.845278 50.206111),Czech Republic,10/24/1993,6/13/2022,Point(15.845278 50.206111),15.845278,50.206111,https://commons.wikimedia.org/wiki/Category:V%C5%A1esportovn%C3%AD%20stadion,0,01/01/1966,8,Produce a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,,Is the following subject present in the image: 'Všesportovní stadion'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Všesportovní stadion in Czech Republic after 01/01/2021'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.
